steamID/appID,steamid,appid,playtime_forever,achievements
76561198013937723/201810,64,201810,3622,
76561198013937723/246900,64,246900,1732,
76561198013937723/255520,64,255520,0,
76561198013937723/265210,64,265210,0,
76561198013937723/256290,64,256290,57,
76561198013937723/296070,64,296070,303,
76561198013937723/298260,64,298260,35,
76561198013937723/299740,64,299740,2,
76561198013937723/300550,64,300550,0,
76561198013937723/203830,64,203830,0,
76561198013937723/243200,64,243200,107,
76561198013937723/301560,64,301560,83,
76561198013937723/303210,64,303210,97,
76561198013937723/243470,64,243470,0,
76561198013937723/304930,64,304930,123,
76561198013937723/306410,64,306410,23,
76561198013937723/307880,64,307880,114,
76561198013937723/310370,64,310370,34,
76561198013937723/240760,64,240760,6525,
76561198013937723/259130,64,259130,0,
76561198013937723/404730,64,404730,0,
76561198013937723/237850,64,237850,438,
76561198013937723/312210,64,312210,52,
76561198013937723/313120,64,313120,63,
76561198013937723/315920,64,315920,0,
76561198013937723/246580,64,246580,78,
76561198013937723/313340,64,313340,1946,
76561198013937723/318600,64,318600,122,
76561198013937723/268050,64,268050,19,
76561198013937723/322190,64,322190,533,
76561198013937723/258520,64,258520,127,
76561198013937723/400430,64,400430,0,
76561198013937723/242640,64,242640,1053,
76561198013937723/241930,64,241930,961,
76561198013937723/326410,64,326410,0,
76561198013937723/328730,64,328730,564,
76561198013937723/373970,64,373970,13,
76561198013937723/329830,64,329830,18,
76561198013937723/329860,64,329860,255,
76561198013937723/280790,64,280790,2696,
76561198013937723/330830,64,330830,62,
76561198013937723/331120,64,331120,1,
76561198013937723/730,64,730,565,
76561198013937723/259410,64,259410,184,
76561198013937723/282070,64,282070,327,
76561198013937723/335670,64,335670,561,
76561198013937723/337630,64,337630,25,
76561198013937723/257510,64,257510,0,
76561198013937723/250900,64,250900,31794,
76561198013937723/319630,64,319630,864,
76561198013937723/340050,64,340050,122,
76561198013937723/344410,64,344410,65,
76561198013937723/346110,64,346110,4396,
76561198013937723/407530,64,407530,0,
76561198013937723/346250,64,346250,12,
76561198013937723/347560,64,347560,0,
76561198013937723/291650,64,291650,0,
76561198013937723/319140,64,319140,11,
76561198013937723/310890,64,310890,0,
76561198013937723/355630,64,355630,178,
76561198013937723/355760,64,355760,29,
76561198013937723/356130,64,356130,0,
76561198013937723/261640,64,261640,4995,
76561198013937723/359310,64,359310,335,
76561198013937723/360650,64,360650,20,
76561198013937723/362490,64,362490,0,
76561198013937723/362680,64,362680,123,
76561198013937723/363460,64,363460,19,
76561198013937723/364360,64,364360,475,
76561198013937723/311210,64,311210,615,
76561198013937723/366844,64,366844,0,
76561198013937723/455130,64,455130,0,
76561198013937723/367000,64,367000,216,
76561198013937723/238370,64,238370,52,
76561198013937723/397080,64,397080,0,
76561198013937723/236110,64,236110,5462,
76561198013937723/368570,64,368570,211,
76561198013937723/369400,64,369400,139,
76561198013937723/292030,64,292030,17022,
76561198013937723/374030,64,374030,152,
76561198013937723/374040,64,374040,958,
76561198013937723/375130,64,375130,61,
76561198013937723/375950,64,375950,245,
76561198013937723/377160,64,377160,15754,
76561198013937723/365590,64,365590,4114,
76561198013937723/524440,64,524440,0,
76561198013937723/383330,64,383330,0,
76561198013937723/383580,64,383580,0,
76561198013937723/383870,64,383870,416,
76561198013937723/385250,64,385250,3381,
76561198013937723/345390,64,345390,0,
76561198013937723/387860,64,387860,18,
76561198013937723/295790,64,295790,0,
76561198013937723/388880,64,388880,276,
76561198013937723/234140,64,234140,2467,
76561198013937723/391540,64,391540,427,
76561198013937723/395520,64,395520,222,
76561198013937723/398850,64,398850,350,
76561198013937723/399430,64,399430,0,
76561198013937723/400110,64,400110,158,
76561198013937723/363520,64,363520,298,
76561198013937723/403900,64,403900,14,
76561198013937723/405640,64,405640,46,
76561198013937723/409160,64,409160,98,
76561198013937723/413150,64,413150,1929,
76561198013937723/417860,64,417860,0,
76561198013937723/417880,64,417880,264,
76561198013937723/363600,64,363600,732,
76561198013937723/421040,64,421040,1053,
76561198013937723/421050,64,421050,668,
76561198013937723/421740,64,421740,1250,
76561198013937723/425210,64,425210,352,
76561198013937723/268500,64,268500,1021,
76561198013937723/210970,64,210970,391,
76561198013937723/428350,64,428350,387,
76561198013937723/432470,64,432470,5,
76561198013937723/434310,64,434310,0,
76561198013937723/290790,64,290790,0,
76561198013937723/438340,64,438340,100,
76561198013937723/438920,64,438920,324,
76561198013937723/275850,64,275850,2936,
76561198013937723/453750,64,453750,128,
76561198013937723/454060,64,454060,223,
76561198013937723/454220,64,454220,74,
76561198013937723/463030,64,463030,54,
76561198013937723/466500,64,466500,65,
76561198013937723/468930,64,468930,61,
76561198013937723/475550,64,475550,167,
76561198013937723/481110,64,481110,0,
76561198013937723/369200,64,369200,0,
76561198013937723/403640,64,403640,2567,
76561198013937723/490980,64,490980,1,
76561198013937723/491950,64,491950,273,
76561198013937723/497640,64,497640,0,
76561198013937723/503560,64,503560,190,
76561198013937723/217980,64,217980,0,
76561198013937723/337000,64,337000,1611,
76561198013937723/489830,64,489830,0,
76561198013937723/424840,64,424840,0,
76561198013937723/568320,64,568320,1940,
76561198014730262/3830,65,3830,278,
76561198014730262/41500,65,41500,5477,
76561198014730262/23490,65,23490,13,
76561198014730262/550,65,550,2676,
76561198014730262/223530,65,223530,0,
76561198014730262/4500,65,4500,49,
76561198014730262/4520,65,4520,0,
76561198014730262/4530,65,4530,0,
76561198014730262/4540,65,4540,1068,
76561198014730262/4550,65,4550,0,
76561198014730262/4560,65,4560,174,
76561198014730262/4570,65,4570,38,
76561198014730262/4580,65,4580,398,
76561198014730262/9310,65,9310,184,
76561198014730262/9340,65,9340,0,
76561198014730262/9400,65,9400,0,
76561198014730262/9450,65,9450,4644,
76561198014730262/9460,65,9460,381,
76561198014730262/9480,65,9480,0,
76561198014730262/15620,65,15620,1158,
76561198014730262/20500,65,20500,0,
76561198014730262/20530,65,20530,0,
76561198014730262/20540,65,20540,0,
76561198014730262/20550,65,20550,0,
76561198014730262/228200,65,228200,0,
76561198014730262/475150,65,475150,0,
76561198014730262/400,65,400,835,
76561198014730262/8930,65,8930,7520,
76561198014730262/35480,65,35480,496,
76561198014730262/42910,65,42910,51,
76561198014730262/105600,65,105600,4593,
76561198014730262/7760,65,7760,2,
76561198014730262/65800,65,65800,5316,
76561198014730262/200710,65,200710,2515,
76561198014730262/218130,65,218130,0,
76561198014730262/200210,65,200210,465,
76561198014730262/238960,65,238960,9307,
76561198014730262/237310,65,237310,249,
76561198014730262/226320,65,226320,19735,
76561198014730262/230290,65,230290,0,
76561198014730262/233450,65,233450,12,
76561198014730262/224500,65,224500,16391,
76561198014730262/113020,65,113020,166,
76561198014730262/242920,65,242920,1387,
76561198014730262/208140,65,208140,8163,
76561198014730262/249680,65,249680,0,
76561198014730262/251570,65,251570,21200,
76561198014730262/249990,65,249990,42,
76561198014730262/259060,65,259060,1477,
76561198014730262/213670,65,213670,464,
76561198014730262/285330,65,285330,14,
76561198014730262/293260,65,293260,352,
76561198014730262/294100,65,294100,11246,
76561198014730262/299740,65,299740,2889,
76561198014730262/301520,65,301520,1568,
76561198014730262/215080,65,215080,2,
76561198014730262/9880,65,9880,772,
76561198014730262/316010,65,316010,0,
76561198014730262/232890,65,232890,0,
76561198014730262/65980,65,65980,3847,
76561198014730262/339400,65,339400,494,
76561198014730262/346110,65,346110,2128,
76561198014730262/407530,65,407530,0,
76561198014730262/346900,65,346900,22437,
76561198014730262/346940,65,346940,1059,
76561198014730262/363970,65,363970,19602,
76561198014730262/383080,65,383080,9,
76561198014730262/383120,65,383120,1429,
76561198014730262/530870,65,530870,0,
76561198014730262/394310,65,394310,147,
76561198014730262/236110,65,236110,1458,
76561198014730262/290340,65,290340,600,
76561198014730262/400180,65,400180,41,
76561198014730262/402840,65,402840,62349,
76561198014730262/413150,65,413150,9139,
76561198014730262/415860,65,415860,22,
76561198014730262/423580,65,423580,426,
76561198014730262/422970,65,422970,0,
76561198014730262/268500,65,268500,9368,
76561198014730262/384490,65,384490,977,
76561198014730262/365590,65,365590,5918,
76561198014730262/524440,65,524440,0,
76561198014730262/364360,65,364360,23084,
76561198014730262/465840,65,465840,8,
76561198014730262/465870,65,465870,8,
76561198014730262/416790,65,416790,1208,
76561198014730262/537180,65,537180,16,
76561198014730262/8500,65,8500,297,
76561198018570077/4000,66,4000,0,
76561198018570077/8400,66,8400,0,
76561198018570077/12500,66,12500,2401,
76561198018570077/2700,66,2700,62,
76561198018570077/20900,66,20900,0,
76561198018570077/22000,66,22000,0,
76561198018570077/17390,66,17390,219,
76561198018570077/17470,66,17470,108,
76561198018570077/3590,66,3590,0,
76561198018570077/41500,66,41500,0,
76561198018570077/500,66,500,0,
76561198018570077/550,66,550,424,
76561198018570077/223530,66,223530,0,
76561198018570077/3260,66,3260,0,
76561198018570077/22370,66,22370,0,
76561198018570077/35140,66,35140,0,
76561198018570077/40930,66,40930,0,
76561198018570077/23140,66,23140,8,
76561198018570077/400,66,400,0,
76561198018570077/63600,66,63600,0,
76561198018570077/63610,66,63610,0,
76561198018570077/63620,66,63620,0,
76561198018570077/63630,66,63630,0,
76561198018570077/63640,66,63640,0,
76561198018570077/63650,66,63650,0,
76561198018570077/63660,66,63660,0,
76561198018570077/47540,66,47540,271,
76561198018570077/70300,66,70300,0,
76561198018570077/32360,66,32360,0,
76561198018570077/32460,66,32460,0,
76561198018570077/65500,66,65500,0,
76561198018570077/47810,66,47810,0,
76561198018570077/40800,66,40800,1383,
76561198018570077/2760,66,2760,0,
76561198018570077/47890,66,47890,830,
76561198018570077/63710,66,63710,573,
76561198018570077/70000,66,70000,0,
76561198018570077/620,66,620,2949,
76561198018570077/105600,66,105600,364,
76561198018570077/92100,66,92100,0,
76561198018570077/107100,66,107100,0,
76561198018570077/113200,66,113200,313,
76561198018570077/65800,66,65800,0,
76561198018570077/115100,66,115100,158,
76561198018570077/107600,66,107600,0,
76561198018570077/201570,66,201570,0,
76561198018570077/2400,66,2400,0,
76561198018570077/2420,66,2420,0,
76561198018570077/2430,66,2430,0,
76561198018570077/22380,66,22380,0,
76561198018570077/207610,66,207610,1025,
76561198018570077/104900,66,104900,0,
76561198018570077/204180,66,204180,0,
76561198018570077/210170,66,210170,0,
76561198018570077/63700,66,63700,0,
76561198018570077/206440,66,206440,0,
76561198018570077/214340,66,214340,0,
76561198018570077/730,66,730,2158,
76561198018570077/204300,66,204300,0,
76561198018570077/212680,66,212680,0,
76561198018570077/200710,66,200710,0,
76561198018570077/204360,66,204360,0,
76561198018570077/203140,66,203140,0,
76561198018570077/205790,66,205790,0,
76561198018570077/219640,66,219640,0,
76561198018570077/211400,66,211400,0,
76561198018570077/223470,66,223470,0,
76561198018570077/225540,66,225540,703,
76561198018570077/201790,66,201790,0,
76561198018570077/227300,66,227300,0,
76561198018570077/95700,66,95700,0,
76561198018570077/224580,66,224580,52,
76561198018570077/229520,66,229520,0,
76561198018570077/230050,66,230050,0,
76561198018570077/233450,66,233450,0,
76561198018570077/230700,66,230700,0,
76561198018570077/48240,66,48240,0,
76561198018570077/223450,66,223450,0,
76561198018570077/233720,66,233720,192,
76561198018570077/31280,66,31280,0,
76561198018570077/113020,66,113020,93,
76561198018570077/224760,66,224760,60,
76561198018570077/219740,66,219740,1550,
76561198018570077/322330,66,322330,4815,
76561198018570077/233230,66,233230,0,
76561198018570077/234650,66,234650,0,
76561198018570077/236090,66,236090,0,
76561198018570077/72850,66,72850,0,
76561198018570077/241600,66,241600,0,
76561198018570077/35700,66,35700,0,
76561198018570077/35720,66,35720,0,
76561198018570077/242760,66,242760,135,
76561198018570077/239800,66,239800,0,
76561198018570077/239450,66,239450,0,
76561198018570077/244710,66,244710,0,
76561198018570077/244850,66,244850,0,
76561198018570077/247020,66,247020,0,
76561198018570077/225080,66,225080,0,
76561198018570077/239030,66,239030,0,
76561198018570077/248730,66,248730,9,
76561198018570077/218620,66,218620,0,
76561198018570077/241240,66,241240,0,
76561198018570077/250180,66,250180,0,
76561198018570077/250320,66,250320,11,
76561198018570077/237740,66,237740,0,
76561198018570077/207140,66,207140,0,
76561198018570077/252330,66,252330,0,
76561198018570077/252490,66,252490,1203,
76561198018570077/253110,66,253110,1,
76561198018570077/249990,66,249990,0,
76561198018570077/218060,66,218060,0,
76561198018570077/245130,66,245130,0,
76561198018570077/243040,66,243040,0,
76561198018570077/255710,66,255710,177,
76561198018570077/236450,66,236450,0,
76561198018570077/221910,66,221910,123,
76561198018570077/261030,66,261030,220,
76561198018570077/249130,66,249130,0,
76561198018570077/261570,66,261570,1254,
76561198018570077/261880,66,261880,1,
76561198018570077/264140,66,264140,0,
76561198018570077/248820,66,248820,0,
76561198018570077/9980,66,9980,0,
76561198018570077/265930,66,265930,131,
76561198018570077/266210,66,266210,0,
76561198018570077/237990,66,237990,4208,
76561198018570077/221100,66,221100,181,
76561198018570077/269210,66,269210,0,
76561198018570077/244870,66,244870,0,
76561198018570077/272060,66,272060,0,
76561198018570077/94400,66,94400,0,
76561198018570077/224480,66,224480,0,
76561198018570077/274290,66,274290,0,
76561198018570077/274920,66,274920,25,
76561198018570077/251570,66,251570,3817,
76561198018570077/275390,66,275390,0,
76561198018570077/277430,66,277430,0,
76561198018570077/277930,66,277930,0,
76561198018570077/280320,66,280320,0,
76561198018570077/268750,66,268750,0,
76561198018570077/281640,66,281640,1133,
76561198018570077/281690,66,281690,0,
76561198018570077/282860,66,282860,53,
76561198018570077/285900,66,285900,0,
76561198018570077/286040,66,286040,0,
76561198018570077/287600,66,287600,132,
76561198018570077/288160,66,288160,202,
76561198018570077/274980,66,274980,0,
76561198018570077/33910,66,33910,1,
76561198018570077/33930,66,33930,1,
76561198018570077/65700,66,65700,0,
76561198018570077/65720,66,65720,0,
76561198018570077/219540,66,219540,0,
76561198018570077/290770,66,290770,0,
76561198018570077/250560,66,250560,0,
76561198018570077/295110,66,295110,2052,
76561198018570077/362300,66,362300,0,
76561198018570077/433850,66,433850,280,
76561198018570077/439700,66,439700,0,
76561198018570077/295790,66,295790,0,
76561198018570077/222900,66,222900,0,
76561198018570077/296470,66,296470,0,
76561198018570077/297110,66,297110,0,
76561198018570077/57690,66,57690,0,
76561198018570077/35450,66,35450,0,
76561198018570077/236830,66,236830,0,
76561198018570077/238460,66,238460,0,
76561198018570077/237930,66,237930,0,
76561198018570077/301460,66,301460,0,
76561198018570077/303390,66,303390,0,
76561198018570077/304930,66,304930,30,
76561198018570077/214830,66,214830,0,
76561198018570077/240970,66,240970,0,
76561198018570077/306410,66,306410,0,
76561198018570077/38400,66,38400,0,
76561198018570077/38410,66,38410,0,
76561198018570077/38420,66,38420,0,
76561198018570077/38700,66,38700,0,
76561198018570077/38720,66,38720,0,
76561198018570077/38740,66,38740,0,
76561198018570077/8980,66,8980,0,
76561198018570077/49520,66,49520,0,
76561198018570077/9480,66,9480,0,
76561198018570077/55230,66,55230,0,
76561198018570077/206420,66,206420,0,
76561198018570077/311400,66,311400,0,
76561198018570077/311690,66,311690,147,
76561198018570077/314020,66,314020,0,
76561198018570077/317250,66,317250,2,
76561198018570077/318430,66,318430,0,
76561198018570077/319510,66,319510,90,
76561198018570077/253430,66,253430,0,
76561198018570077/322170,66,322170,0,
76561198018570077/322300,66,322300,0,
76561198018570077/441790,66,441790,0,
76561198018570077/323580,66,323580,0,
76561198018570077/323850,66,323850,0,
76561198018570077/239140,66,239140,230,
76561198018570077/238320,66,238320,470,
76561198018570077/252050,66,252050,0,
76561198018570077/266290,66,266290,0,
76561198018570077/270850,66,270850,0,
76561198018570077/284290,66,284290,0,
76561198018570077/245490,66,245490,0,
76561198018570077/256290,66,256290,0,
76561198018570077/260230,66,260230,0,
76561198018570077/327890,66,327890,219,
76561198018570077/329860,66,329860,52,
76561198018570077/330070,66,330070,7080,
76561198018570077/330180,66,330180,3,
76561198018570077/330840,66,330840,716,
76561198018570077/331670,66,331670,1040,
76561198018570077/231740,66,231740,0,
76561198018570077/332310,66,332310,0,
76561198018570077/332800,66,332800,199,
76561198018570077/336100,66,336100,0,
76561198018570077/319630,66,319630,1184,
76561198018570077/236110,66,236110,0,
76561198018570077/271590,66,271590,5731,
76561198018570077/346010,66,346010,0,
76561198018570077/346110,66,346110,292,
76561198018570077/407530,66,407530,0,
76561198018570077/349740,66,349740,0,
76561198018570077/352070,66,352070,0,
76561198018570077/353560,66,353560,48,
76561198018570077/275100,66,275100,113,
76561198018570077/307880,66,307880,0,
76561198018570077/354140,66,354140,91,
76561198018570077/354240,66,354240,0,
76561198018570077/326460,66,326460,0,
76561198018570077/355970,66,355970,0,
76561198018570077/356050,66,356050,0,
76561198018570077/232090,66,232090,0,
76561198018570077/232150,66,232150,0,
76561198018570077/362930,66,362930,92,
76561198018570077/363790,66,363790,0,
76561198018570077/104200,66,104200,0,
76561198018570077/263980,66,263980,0,
76561198018570077/315430,66,315430,0,
76561198018570077/341500,66,341500,0,
76561198018570077/368360,66,368360,83,
76561198018570077/369400,66,369400,0,
76561198018570077/370910,66,370910,0,
76561198018570077/372000,66,372000,0,
76561198018570077/372210,66,372210,1,
76561198018570077/20920,66,20920,0,
76561198018570077/292030,66,292030,264,
76561198018570077/374040,66,374040,539,
76561198018570077/376870,66,376870,737,
76561198018570077/381210,66,381210,74,
76561198018570077/382940,66,382940,150,
76561198018570077/384190,66,384190,1073,
76561198018570077/367580,66,367580,0,
76561198018570077/386070,66,386070,11,
76561198018570077/369580,66,369580,0,
76561198018570077/385520,66,385520,0,
76561198018570077/386900,66,386900,1,
76561198018570077/387290,66,387290,0,
76561198018570077/388090,66,388090,5,
76561198018570077/391540,66,391540,815,
76561198018570077/394250,66,394250,0,
76561198018570077/397460,66,397460,179,
76561198018570077/398480,66,398480,62,
76561198018570077/402630,66,402630,61,
76561198018570077/404620,66,404620,42,
76561198018570077/407230,66,407230,0,
76561198018570077/413150,66,413150,1684,
76561198018570077/415420,66,415420,18,
76561198018570077/418070,66,418070,0,
76561198018570077/418340,66,418340,165,
76561198018570077/425580,66,425580,284,
76561198018570077/426000,66,426000,369,
76561198018570077/427920,66,427920,192,
76561198018570077/427730,66,427730,0,
76561198018570077/431240,66,431240,0,
76561198018570077/431910,66,431910,0,
76561198018570077/433340,66,433340,1088,
76561198018570077/434170,66,434170,2412,
76561198018570077/434000,66,434000,85,
76561198018570077/446830,66,446830,0,
76561198018570077/442070,66,442070,232,
76561198018570077/365590,66,365590,151,
76561198018570077/524440,66,524440,0,
76561198018570077/448240,66,448240,91,
76561198018570077/448510,66,448510,1009,
76561198018570077/461780,66,461780,0,
76561198018570077/466840,66,466840,0,
76561198018570077/469730,66,469730,0,
76561198018570077/495890,66,495890,0,
76561198018570077/498330,66,498330,2,
76561198018570077/391720,66,391720,597,
76561198018570077/541720,66,541720,6,
76561198018570077/469820,66,469820,0,
76561198018570077/489830,66,489830,11,
76561198027397303/240,67,240,41,
76561198027397303/2100,67,2100,0,
76561198027397303/2130,67,2130,0,
76561198027397303/320,67,320,0,
76561198027397303/340,67,340,0,
76561198027397303/8000,67,8000,0,
76561198027397303/4540,67,4540,112,
76561198027397303/4550,67,4550,177,
76561198027397303/475150,67,475150,9,
76561198027397303/7670,67,7670,0,
76561198027397303/409710,67,409710,0,
76561198027397303/17470,67,17470,0,
76561198027397303/23310,67,23310,0,
76561198027397303/24740,67,24740,0,
76561198027397303/25900,67,25900,114,
76561198027397303/21680,67,21680,0,
76561198027397303/23380,67,23380,0,
76561198027397303/20500,67,20500,0,
76561198027397303/40400,67,40400,0,
76561198027397303/40420,67,40420,0,
76561198027397303/24800,67,24800,0,
76561198027397303/17450,67,17450,0,
76561198027397303/41000,67,41000,0,
76561198027397303/24980,67,24980,0,
76561198027397303/3170,67,3170,0,
76561198027397303/3130,67,3130,0,
76561198027397303/41010,67,41010,0,
76561198027397303/48950,67,48950,0,
76561198027397303/24780,67,24780,2,
76561198027397303/17410,67,17410,0,
76561198027397303/9500,67,9500,0,
76561198027397303/22000,67,22000,0,
76561198027397303/22180,67,22180,0,
76561198027397303/24420,67,24420,12,
76561198027397303/25010,67,25010,0,
76561198027397303/40720,67,40720,0,
76561198027397303/43000,67,43000,0,
76561198027397303/78000,67,78000,0,
76561198027397303/26800,67,26800,0,
76561198027397303/29180,67,29180,11,
76561198027397303/40700,67,40700,0,
76561198027397303/93200,67,93200,0,
76561198027397303/22610,67,22610,0,
76561198027397303/22650,67,22650,0,
76561198027397303/22670,67,22670,0,
76561198027397303/42910,67,42910,84,
76561198027397303/50300,67,50300,0,
76561198027397303/2500,67,2500,0,
76561198027397303/11200,67,11200,0,
76561198027397303/35700,67,35700,10,
76561198027397303/95300,67,95300,0,
76561198027397303/44340,67,44340,0,
76561198027397303/91200,67,91200,0,
76561198027397303/22600,67,22600,0,
76561198027397303/57900,67,57900,0,
76561198027397303/42160,67,42160,0,
76561198027397303/206980,67,206980,0,
76561198027397303/97000,67,97000,0,
76561198027397303/49600,67,49600,0,
76561198027397303/18700,67,18700,9,
76561198027397303/26500,67,26500,5,
76561198027397303/26900,67,26900,0,
76561198027397303/41100,67,41100,5,
76561198027397303/55040,67,55040,0,
76561198027397303/70300,67,70300,0,
76561198027397303/96200,67,96200,0,
76561198027397303/112100,67,112100,0,
76561198027397303/111600,67,111600,0,
76561198027397303/61700,67,61700,0,
76561198027397303/8140,67,8140,0,
76561198027397303/1500,67,1500,0,
76561198027397303/1510,67,1510,0,
76561198027397303/1520,67,1520,6,
76561198027397303/1530,67,1530,0,
76561198027397303/70600,67,70600,0,
76561198027397303/98100,67,98100,8,
76561198027397303/98200,67,98200,0,
76561198027397303/55230,67,55230,39,
76561198027397303/92800,67,92800,0,
76561198027397303/115100,67,115100,0,
76561198027397303/80310,67,80310,0,
76561198027397303/70620,67,70620,0,
76561198027397303/70660,67,70660,0,
76561198027397303/70650,67,70650,0,
76561198027397303/201480,67,201480,0,
76561198027397303/111800,67,111800,12,
76561198027397303/113200,67,113200,224,
76561198027397303/200960,67,200960,0,
76561198027397303/200980,67,200980,0,
76561198027397303/200990,67,200990,0,
76561198027397303/201000,67,201000,0,
76561198027397303/201010,67,201010,0,
76561198027397303/98800,67,98800,22,
76561198027397303/41050,67,41050,0,
76561198027397303/41060,67,41060,0,
76561198027397303/41070,67,41070,0,
76561198027397303/200330,67,200330,0,
76561198027397303/227780,67,227780,0,
76561198027397303/61310,67,61310,0,
76561198027397303/202730,67,202730,0,
76561198027397303/203810,67,203810,0,
76561198027397303/520720,67,520720,0,
76561198027397303/6120,67,6120,0,
76561198027397303/40800,67,40800,0,
76561198027397303/63710,67,63710,0,
76561198027397303/94200,67,94200,32,
76561198027397303/99700,67,99700,0,
76561198027397303/41800,67,41800,0,
76561198027397303/200900,67,200900,226,
76561198027397303/12360,67,12360,0,
76561198027397303/41900,67,41900,26,
76561198027397303/67370,67,67370,0,
76561198027397303/204340,67,204340,0,
76561198027397303/38740,67,38740,0,
76561198027397303/64000,67,64000,0,
76561198027397303/38700,67,38700,0,
76561198027397303/207570,67,207570,0,
76561198027397303/207650,67,207650,0,
76561198027397303/108200,67,108200,0,
76561198027397303/201700,67,201700,0,
76561198027397303/209330,67,209330,0,
76561198027397303/228320,67,228320,0,
76561198027397303/108710,67,108710,38,
76561198027397303/15560,67,15560,0,
76561198027397303/7000,67,7000,0,
76561198027397303/208400,67,208400,0,
76561198027397303/207690,67,207690,4,
76561198027397303/37600,67,37600,0,
76561198027397303/203630,67,203630,0,
76561198027397303/207610,67,207610,0,
76561198027397303/208140,67,208140,0,
76561198027397303/206020,67,206020,0,
76561198027397303/206040,67,206040,0,
76561198027397303/206060,67,206060,0,
76561198027397303/212680,67,212680,0,
76561198027397303/202750,67,202750,0,
76561198027397303/108800,67,108800,0,
76561198027397303/3830,67,3830,0,
76561198027397303/48000,67,48000,0,
76561198027397303/57300,67,57300,0,
76561198027397303/204060,67,204060,0,
76561198027397303/107100,67,107100,0,
76561198027397303/200390,67,200390,0,
76561198027397303/209830,67,209830,0,
76561198027397303/12750,67,12750,0,
76561198027397303/11590,67,11590,0,
76561198027397303/12830,67,12830,0,
76561198027397303/12810,67,12810,0,
76561198027397303/12770,67,12770,0,
76561198027397303/209790,67,209790,0,
76561198027397303/205910,67,205910,0,
76561198027397303/50650,67,50650,0,
76561198027397303/204300,67,204300,0,
76561198027397303/217200,67,217200,0,
76561198027397303/209080,67,209080,0,
76561198027397303/11450,67,11450,0,
76561198027397303/12710,67,12710,0,
76561198027397303/215510,67,215510,0,
76561198027397303/20820,67,20820,0,
76561198027397303/41500,67,41500,0,
76561198027397303/107200,67,107200,0,
76561198027397303/107800,67,107800,0,
76561198027397303/108500,67,108500,12,
76561198027397303/65300,67,65300,6,
76561198027397303/207420,67,207420,129,
76561198027397303/214970,67,214970,0,
76561198027397303/214560,67,214560,0,
76561198027397303/209670,67,209670,0,
76561198027397303/220780,67,220780,0,
76561198027397303/7830,67,7830,0,
76561198027397303/220860,67,220860,5,
76561198027397303/221260,67,221260,0,
76561198027397303/200710,67,200710,926,
76561198027397303/218020,67,218020,0,
76561198027397303/219150,67,219150,0,
76561198027397303/23300,67,23300,0,
76561198027397303/224960,67,224960,0,
76561198027397303/225300,67,225300,0,
76561198027397303/225320,67,225320,0,
76561198027397303/221640,67,221640,0,
76561198027397303/4560,67,4560,0,
76561198027397303/9340,67,9340,0,
76561198027397303/20540,67,20540,0,
76561198027397303/43110,67,43110,51,
76561198027397303/50620,67,50620,0,
76561198027397303/55110,67,55110,0,
76561198027397303/228200,67,228200,0,
76561198027397303/462780,67,462780,0,
76561198027397303/209190,67,209190,0,
76561198027397303/4570,67,4570,0,
76561198027397303/113020,67,113020,0,
76561198027397303/220440,67,220440,0,
76561198027397303/227200,67,227200,0,
76561198027397303/65800,67,65800,33,
76561198027397303/219680,67,219680,0,
76561198027397303/228260,67,228260,0,
76561198027397303/218130,67,218130,0,
76561198027397303/35720,67,35720,0,
76561198027397303/209270,67,209270,0,
76561198027397303/204080,67,204080,0,
76561198027397303/223850,67,223850,4214,
76561198027397303/219340,67,219340,15,
76561198027397303/238260,67,238260,217,
76561198027397303/238960,67,238960,2235,
76561198027397303/262410,67,262410,32,
76561198027397303/204240,67,204240,0,
76561198027397303/225260,67,225260,0,
76561198027397303/203250,67,203250,0,
76561198027397303/21690,67,21690,0,
76561198027397303/230150,67,230150,0,
76561198027397303/233450,67,233450,27,
76561198027397303/234370,67,234370,0,
76561198027397303/233740,67,233740,12,
76561198027397303/234900,67,234900,0,
76561198027397303/220900,67,220900,0,
76561198027397303/44350,67,44350,0,
76561198027397303/230700,67,230700,0,
76561198027397303/222480,67,222480,0,
76561198027397303/202270,67,202270,0,
76561198027397303/224760,67,224760,0,
76561198027397303/204450,67,204450,0,
76561198027397303/236730,67,236730,0,
76561198027397303/228300,67,228300,0,
76561198027397303/31100,67,31100,0,
76561198027397303/31110,67,31110,0,
76561198027397303/31120,67,31120,0,
76561198027397303/31130,67,31130,0,
76561198027397303/31220,67,31220,0,
76561198027397303/31230,67,31230,0,
76561198027397303/31240,67,31240,0,
76561198027397303/31250,67,31250,0,
76561198027397303/31260,67,31260,0,
76561198027397303/31270,67,31270,0,
76561198027397303/31280,67,31280,0,
76561198027397303/31290,67,31290,34,
76561198027397303/94500,67,94500,0,
76561198027397303/94510,67,94510,0,
76561198027397303/94520,67,94520,0,
76561198027397303/94530,67,94530,0,
76561198027397303/94590,67,94590,0,
76561198027397303/94600,67,94600,6,
76561198027397303/94610,67,94610,0,
76561198027397303/94620,67,94620,0,
76561198027397303/57640,67,57640,15,
76561198027397303/238890,67,238890,0,
76561198027397303/206190,67,206190,0,
76561198027397303/242820,67,242820,0,
76561198027397303/95000,67,95000,0,
76561198027397303/244850,67,244850,0,
76561198027397303/243950,67,243950,0,
76561198027397303/218820,67,218820,75,
